id	orgName	QID	dbl_id
dbl_012_org_110	Dartmouth College	Q49116	
dbl_012_org_111	Dartmouth College	Q49116	
dbl_012_org_112	Dartmouth College	Q49116	
dbl_012_org_113	William Jewett Tucker Foundation	Q105660312	
dbl_012_org_114	William Jewett Tucker Foundation	Q105660312	
dbl_012_org_115	William Jewett Tucker Foundation	Q105660312	
dbl_012_org_116	Dartmouth College	Q49116	
dbl_012_org_117	Dartmouth College	Q49116	
dbl_012_org_118	Dartmouth College	Q49116	
dbl_012_org_119	Temple University	Q1420239	
dbl_012_org_120	Dartmouth College	Q49116	
dbl_012_org_121	Dartmouth College	Q49116	
dbl_012_org_122	Harvard Law School	Q49122	
dbl_012_org_123	Dartmouth College	Q49116	
dbl_012_org_124	Pritzker Legal Research Center	Q107332256	
dbl_012_org_125	Columbia University	Q49088	
dbl_012_org_126	American Bar Association	Q463465	
dbl_012_org_127	Northwestern University	Q309350	
dbl_012_org_128	Northwestern University	Q309350	
dbl_012_org_129	Columbia University	Q49088	
dbl_012_org_130	Columbia University	Q49088	
dbl_012_org_131	Columbia University	Q49088	
dbl_012_org_132	Newsweek	Q188413	
dbl_012_org_133	Newsweek	Q188413	
dbl_012_org_134	Newsweek	Q188413	
dbl_012_org_135	WIZF	Q7951033	
dbl_012_org_136	WIZF	Q7951033	
dbl_012_org_137	Temple University	Q1420239	
dbl_012_org_138	Dartmouth College	Q49116	
dbl_012_org_139	Columbia University	Q49088	
dbl_012_org_140	Columbia University	Q49088	
dbl_012_org_141	Dartmouth College	Q49116	
dbl_012_org_142	Columbia University	Q49088	
dbl_012_org_143	Columbia University	Q49088	
dbl_012_org_144	Northwestern University	Q309350	
dbl_012_org_145	Northwestern University	Q309350	
dbl_012_org_146	Columbia University	Q49088	
dbl_012_org_147	Columbia University	Q49088	
dbl_012_org_148	Temple University	Q1420239	
