id	orgName	QID	dbl_id
dbl_010_org_170	Dartmouth College Department of African and African American Studies	Q115188245	
dbl_010_org_171	Dartmouth College	Q49116	
dbl_010_org_172	Dartmouth College	Q49116	
dbl_010_org_173	Dartmouth College Department of African and African American Studies	Q115188245	
dbl_010_org_174	Afro-American Society at Dartmouth College	Q114879775	
dbl_010_org_175	Afro-American Center		
dbl_010_org_176	Afro-American Society at Dartmouth College	Q114879775	
dbl_010_org_177	Dartmouth College Class of 1958	Q115188377	
dbl_010_org_178	Dartmouth College Department of African and African American Studies	Q115188245	
dbl_010_org_179	Dartmouth College Department of African and African American Studies	Q115188245	
dbl_010_org_180	Afro-American Society at Dartmouth College	Q114879775	
dbl_010_org_181	Dartmouth College Department of African and African American Studies	Q115188245	
dbl_010_org_182	Dartmouth College Department of Music	Q115188210	
dbl_010_org_183	Dartmouth College Department of Music	Q115188210	
dbl_010_org_184	Dartmouth College Department of African and African American Studies	Q115188245	
dbl_010_org_185	Dartmouth College	Q49116	
dbl_010_org_186	Dartmouth College	Q49116	
dbl_010_org_187	Dartmouth College	Q49116	
dbl_010_org_188	Dartmouth College	Q49116	
dbl_010_org_189	Dartmouth College	Q49116	
dbl_010_org_190	Dartmouth College	Q49116	
dbl_010_org_191	Dartmouth College	Q49116	
dbl_010_org_192	Dartmouth College	Q49116	
dbl_010_org_193	Dartmouth College	Q49116	
dbl_010_org_194	Dartmouth College	Q49116	
dbl_010_org_195	Dartmouth College	Q49116	
dbl_010_org_196	Dartmouth College	Q49116	
dbl_010_org_197	Dartmouth College	Q49116	
dbl_010_org_198	Dartmouth College	Q49116	
dbl_010_org_199	Dartmouth College	Q49116	
dbl_010_org_200	Dartmouth College	Q49116	
dbl_010_org_201	Dartmouth College	Q49116	
dbl_010_org_202	Dartmouth College	Q49116	
dbl_010_org_203	Clemson University	Q631066	
dbl_010_org_204	Dartmouth College	Q49116	
dbl_010_org_205	Dartmouth College	Q49116	
dbl_010_org_206	Dartmouth College	Q49116	
dbl_010_org_207	Dartmouth College	Q49116	
dbl_010_org_208	Dartmouth College	Q49116	
dbl_010_org_209	Dartmouth College	Q49116	
dbl_010_org_210	Dartmouth College	Q49116	
dbl_010_org_211	Michelin	Q151107	
dbl_010_org_212	Clemson University	Q631066	
dbl_010_org_213	Tri-County Technical College	Q7839709	
dbl_010_org_214	Clemson University	Q631066	
dbl_010_org_215	Clemson University	Q631066	
dbl_010_org_216	Dartmouth College	Q49116	
dbl_010_org_217	Dartmouth College	Q49116	
dbl_010_org_218	United States Armed Forces	Q11211	
dbl_010_org_219	Dartmouth College	Q49116	
dbl_010_org_220	United States Armed Forces	Q11211	
dbl_010_org_221	New York City Police Department	Q328473	
dbl_010_org_222	Black Alumni of Dartmouth Association	Q115010917	
dbl_010_org_224	Dartmouth College	Q49116	
dbl_010_org_226	The Tabard	Q115188368	
dbl_010_org_227	Dartmouth College	Q49116	
dbl_010_org_228	Dartmouth College	Q49116	
dbl_010_org_229	Mercedes-Benz	Q36008	
dbl_010_org_230	A Better Chance	Q25469497	
dbl_010_org_231	Dartmouth College	Q49116	
dbl_010_org_232	A Better Chance	Q25469497	
dbl_010_org_233	Dartmouth College	Q49116	
dbl_010_org_234	Dartmouth College Class of 1969	Q114992238	
dbl_010_org_235	Dartmouth College	Q49116	
dbl_010_org_236	National Aeronautics and Space Administration	Q23548	
dbl_010_org_237	Clemson University	Q631066	
dbl_010_org_238	National Science Foundation	Q304878	
dbl_010_org_239	National Science Foundation	Q304878	
dbl_010_org_240	Dartmouth College	Q49116	
dbl_010_org_241	IBM	Q37156	
dbl_010_org_242	Dartmouth College	Q49116	
dbl_010_org_243	Project IMPRESS (Interdisciplinary Machine Process Research and Experimentation in the Social Science)	Q115188332	
dbl_010_org_244	Dartmouth College	Q49116	
dbl_010_org_245	Project IMPRESS (Interdisciplinary Machine Process Research and Experimentation in the Social Science)	Q115188332	
dbl_010_org_246	Dartmouth College	Q49116	
dbl_010_org_247	Dartmouth College	Q49116	
dbl_010_org_248	Dartmouth College	Q49116	
dbl_010_org_249	Harvard University	Q13371	
dbl_010_org_250	Dartmouth College	Q49116	
dbl_010_org_251	Harvard University	Q13371	
dbl_010_org_252	Dartmouth College	Q49116	
dbl_010_org_253	Harvard University	Q13371	
dbl_010_org_254	Dartmouth College Department of Sociology	Q115188229	
dbl_010_org_255	Harvard University	Q13371	
dbl_010_org_256	Harvard University	Q13371	
dbl_010_org_257	Dartmouth College	Q49116	
dbl_010_org_258	Dartmouth College	Q49116	
dbl_010_org_259	Tri-County Technical College	Q7839709	
