id	orgName	QID	dbl_id
dbl_022_org_155	Cornell University	Q49115	
dbl_022_org_156	Stanford University	Q41506	
dbl_022_org_157	Harvard College	Q49123	
dbl_022_org_158	University of Cambridge	Q35794	
dbl_022_org_159	University of Pennsylvania	Q49117	
dbl_022_org_160	United States Senate	Q66096	
dbl_022_org_161	Dartmouth College	Q49116	
dbl_022_org_162	King & Spalding	Q6411187	
dbl_022_org_163	American Bar Association	Q463465	
dbl_022_org_164	Alston & Bird	Q4735860	
dbl_022_org_165	Alston & Bird	Q4735860	
dbl_022_org_166	United States Department of Justice	Q1553390	
dbl_022_org_167	United States Department of Justice	Q1553390	
dbl_022_org_168	Yale University	Q49112	
dbl_022_org_169	Dartmouth College	Q49116	
dbl_022_org_170	Yale University	Q49112	
dbl_022_org_171	Yale University	Q49112	
dbl_022_org_173	Volkswagen	Q246	
dbl_022_org_174	Duke Energy	Q1264404	
dbl_022_org_175	Duke Energy	Q1264404	
dbl_022_org_176	Duke Energy	Q1264404	
dbl_022_org_177	Sidley Austin	Q3483312	
dbl_022_org_178	United States Department of Justice	Q1553390	
dbl_022_org_179	Puerto Rico Aqueducts and Sewers Authority	Q7258674	
dbl_022_org_180	Environmental Law Institute	Q5381134	
dbl_022_org_181	Howard University	Q1068752	
dbl_022_org_182	Harvard College	Q49123	
dbl_022_org_183	Howard University	Q1068752	
dbl_022_org_184	Harvard College	Q49123	
dbl_022_org_185	Howard University	Q1068752	
dbl_022_org_186	Howard University	Q1068752	
dbl_022_org_187	Environmental Law Institute	Q5381134	
dbl_022_org_188	Howard University	Q1068752	
dbl_022_org_189	American Airlines	Q32396	
dbl_022_org_190	United States Department of Justice	Q1553390	
dbl_022_org_191	Howard University	Q1068752	
dbl_022_org_192	Howard University	Q1068752	
dbl_022_org_193	United States Military Academy	Q9219	
dbl_022_org_194	Howard University	Q1068752	
dbl_022_org_195	Howard University	Q1068752	
dbl_022_org_196	Harvard College	Q49123	
dbl_022_org_197	Yale University	Q49112	
dbl_022_org_198	Stanford University	Q41506	
dbl_022_org_199	Howard University	Q1068752	
dbl_022_org_200	Dartmouth College	Q49116	
dbl_022_org_201	Howard University	Q1068752	
dbl_022_org_202	Howard University	Q1068752	
dbl_022_org_203	Howard University	Q1068752	
dbl_022_org_204	Diverse Lawyers Network	Q117769252	
dbl_022_org_205	Howard University	Q1068752	
dbl_022_org_206	United States Environmental Protection Agency	Q460173	
dbl_022_org_207	U.S. Securities and Exchange Commission	Q953944	
dbl_022_org_208	Dartmouth College	Q49116	
dbl_022_org_209	Howard University	Q1068752	
