id	orgName	QID	dbl_id
dbl_018_org_73	University of North Carolina at Chapel Hill	Q192334	
dbl_018_org_74	Dartmouth College	Q49116	
dbl_018_org_75	University of North Carolina at Chapel Hill	Q192334	
dbl_018_org_76	Dartmouth College	Q49116	
dbl_018_org_77	University of North Carolina at Chapel Hill	Q192334	
dbl_018_org_78	Dartmouth College	Q49116	
dbl_018_org_79	University of North Carolina at Chapel Hill	Q192334	
dbl_018_org_80	University of Tennessee, Knoxville	Q1150105	
dbl_018_org_81	University of North Carolina at Chapel Hill	Q192334	
dbl_018_org_82	University of North Carolina at Chapel Hill	Q192334	
dbl_018_org_83	University of North Carolina at Chapel Hill	Q192334	
dbl_018_org_84	Cornell University	Q49115	
dbl_018_org_85	Cornell University	Q49115	
dbl_018_org_86	University of North Carolina at Chapel Hill	Q192334	
dbl_018_org_87	University of North Carolina at Chapel Hill	Q192334	
dbl_018_org_88	Hallmark Cards	Q1521910	
dbl_018_org_89	University of North Carolina at Chapel Hill	Q192334	
dbl_018_org_90	University of North Carolina at Chapel Hill	Q192334	
dbl_018_org_91	Monsanto	Q207983	
dbl_018_org_92	Hallmark Cards	Q1521910	
dbl_018_org_93	Hallmark Cards	Q1521910	
dbl_018_org_94	Hallmark Cards	Q1521910	
dbl_018_org_95	University of North Carolina at Chapel Hill	Q192334	
dbl_018_org_96	Hallmark Cards	Q1521910	
dbl_018_org_97	Chattanooga		
dbl_018_org_98	Hallmark Cards	Q1521910	
dbl_018_org_99	Monsanto	Q207983	
dbl_018_org_100	Monsanto	Q207983	
dbl_018_org_101	Solutia	Q7558969	
dbl_018_org_102	Dartmouth College	Q49116	
dbl_018_org_103	Dartmouth College	Q49116	
dbl_018_org_104	Dartmouth College	Q49116	
dbl_018_org_105	Dartmouth College	Q49116	
dbl_018_org_106	Dartmouth College	Q49116	
dbl_018_org_107	Dartmouth College	Q49116	
dbl_018_org_108	Dartmouth College	Q49116	
dbl_018_org_109	Dartmouth College	Q49116	
dbl_018_org_110	Dartmouth College	Q49116	
